audio	sentence	duration
2514-149482-0001.flac	EXPECTING AMERICAN FRIENDS WHOM I'M SO GLAD TO FIND YOU KNOW HIS KNOWLEDGE OF AMERICAN FRIENDS WAS CLEARLY AN ACCIDENT OF WHICH HE WAS TO TASTE THE FRUIT TO THE LAST BITTERNESS THIS APPREHENSION HOWEVER WE HASTEN TO ADD	14.86
2514-149482-0002.flac	ENJOYED FOR HIM IN THE IMMEDIATE EVENT A CERTAIN MERCIFUL SHRINKAGE THE IMMEDIATE EVENT BEING THAT AT LANCASTER GATE FIVE MINUTES AFTER HIS DUE ARRIVAL PRESCRIBED HIM FOR EIGHT THIRTY MISSUS STRINGHAM CAME IN ALONE	14.73
2514-149482-0003.flac	THE LONG DAYLIGHT THE POSTPONED LAMPS THE HABIT OF THE HOUR MADE DINNERS LATE AND GUESTS STILL LATER SO THAT PUNCTUAL AS HE WAS HE HAD FOUND MISSUS LOWDER ALONE WITH KATE HERSELF NOT YET IN THE FIELD	14.305
2514-149482-0004.flac	HE HAD THUS HAD WITH HER SEVERAL BEWILDERING MOMENTS BEWILDERING BY REASON FAIRLY OF THEIR TACIT INVITATION TO HIM TO BE SUPERNATURALLY SIMPLE THIS WAS EXACTLY GOODNESS KNEW WHAT HE WANTED TO BE	14.06
2514-149482-0005.flac	BUT HE HAD NEVER HAD IT SO LARGELY AND FREELY SO SUPERNATURALLY SIMPLY FOR THAT MATTER IMPUTED TO HIM AS OF EASY ACHIEVEMENT IT WAS A PARTICULAR IN WHICH AUNT MAUD APPEARED TO OFFER HERSELF AS AN EXAMPLE APPEARED TO SAY QUITE AGREEABLY	16.71
2514-149482-0006.flac	WHAT I WANT OF YOU DON'T YOU SEE IS TO BE JUST EXACTLY AS I AM THE QUANTITY OF THE ARTICLE REQUIRED WAS WHAT MIGHT ESPECIALLY HAVE CAUSED HIM TO STAGGER HE LIKED SO IN GENERAL THE QUANTITIES IN WHICH MISSUS LOWDER DEALT	15.975
2514-149482-0007.flac	HE WOULD HAVE LIKED AS WELL TO ASK HER HOW FEASIBLE SHE SUPPOSED IT FOR A POOR YOUNG MAN TO RESEMBLE HER AT ANY POINT BUT HE HAD AFTER ALL SOON ENOUGH PERCEIVED THAT HE WAS DOING AS SHE WISHED BY LETTING HIS WONDER SHOW	13.955
2514-149482-0008.flac	JUST A LITTLE AS SILLY HE WAS CONSCIOUS MOREOVER OF A SMALL STRANGE DREAD OF THE RESULTS OF DISCUSSION WITH HER STRANGE TRULY BECAUSE IT WAS HER GOOD NATURE NOT HER ASPERITY THAT HE FEARED ASPERITY MIGHT HAVE MADE HIM ANGRY	15.73
2514-149482-0009.flac	IN WHICH THERE WAS ALWAYS A COMFORT GOOD NATURE IN HIS CONDITIONS HAD A TENDENCY TO MAKE HIM ASHAMED WHICH AUNT MAUD INDEED WONDERFULLY LIKING HIM FOR HIMSELF QUITE STRUCK HIM AS HAVING GUESSED TO SPARE HIM THEREFORE SHE ALSO AVOIDED DISCUSSION	15.195
5778-12761-0000.flac	CONTINUATION OF FREMONT'S ACCOUNT OF THE PASSAGE THROUGH THE MOUNTAINS WE HAD HARD AND DOUBTFUL LABOR YET BEFORE US AS THE SNOW APPEARED TO BE HEAVIER WHERE THE TIMBER BEGAN FURTHER DOWN WITH FEW OPEN SPOTS	14.56
5778-12761-0001.flac	ASCENDING A HEIGHT WE TRACED OUT THE BEST LINE WE COULD DISCOVER FOR THE NEXT DAY'S MARCH AND HAD AT LEAST THE CONSOLATION TO SEE THAT THE MOUNTAIN DESCENDED RAPIDLY THE DAY HAD BEEN ONE OF APRIL GUSTY WITH A FEW OCCASIONAL FLAKES OF SNOW	15.55
5778-12761-0002.flac	WHICH IN THE AFTERNOON ENVELOPED THE UPPER MOUNTAINS IN CLOUDS WE WATCHED THEM ANXIOUSLY AS NOW WE DREADED A SNOW STORM SHORTLY AFTERWARDS WE HEARD THE ROLL OF THUNDER AND LOOKING TOWARD THE VALLEY FOUND IT ALL ENVELOPED IN A THUNDERSTORM	16.36
5778-12761-0003.flac	FOR US AS CONNECTED WITH THE IDEA OF SUMMER IT HAD A SINGULAR CHARM AND WE WATCHED ITS PROGRESS WITH EXCITED FEELINGS UNTIL NEARLY SUNSET	9.53
5778-12761-0004.flac	WHEN THE SKY CLEARED OFF BRIGHTLY AND WE SAW A SHINING LINE OF WATER DIRECTING ITS COURSE TOWARDS ANOTHER A BROADER AND LARGER SHEET WE KNEW THAT THESE COULD BE NO OTHER THAN THE SACRAMENTO AND THE BAY OF SAN FRANCISCO	14.665
5778-12761-0005.flac	BUT AFTER OUR LONG WANDERING IN RUGGED MOUNTAINS WHERE SO FREQUENTLY WE HAD MET WITH DISAPPOINTMENTS AND WHERE THE CROSSING OF EVERY RIDGE DISPLAYED SOME UNKNOWN LAKE OR RIVER	10.945
5778-12761-0006.flac	WE WERE YET ALMOST AFRAID TO BELIEVE THAT WE WERE AT LAST TO ESCAPE INTO THE GENIAL COUNTRY OF WHICH WE HAVE HEARD SO MANY GLOWING DESCRIPTIONS AND DREADED AGAIN TO FIND SOME VAST INTERIOR LAKE WHOSE BITTER WATERS WOULD BRING US DISAPPOINTMENT	15.86
5778-12761-0007.flac	ON THE SOUTHERN SHORE OF WHAT APPEARED TO BE THE BAY COULD BE TRACED THE GLEAMING LINE WHERE ENTERED ANOTHER LARGE STREAM AND AGAIN THE BUENAVENTURA ROSE UP IN OUR MIND	11.54
5778-12761-0008.flac	CARSON HAD ENTERED THE VALLEY ALONG THE SOUTHERN SIDE OF THE BAY BUT THE COUNTRY THEN WAS SO ENTIRELY COVERED WITH WATER FROM SNOW AND RAIN THAT HE HAD BEEN ABLE TO FORM NO CORRECT IMPRESSION OF WATERCOURSES	13.665
5778-12761-0009.flac	WE HAD THE SATISFACTION TO KNOW THAT AT LEAST THERE WERE PEOPLE BELOW FIRES WERE LIT UP IN THE VALLEY JUST AT NIGHT APPEARING TO BE IN ANSWER TO OURS AND THESE SIGNS OF LIFE RENEWED IN SOME MEASURE THE GAYETY OF THE CAMP	15.025
5778-12761-0010.flac	THEY APPEARED SO NEAR THAT WE JUDGED THEM TO BE AMONG THE TIMBER OF SOME OF THE NEIGHBORING RIDGES BUT HAVING THEM CONSTANTLY IN VIEW DAY AFTER DAY AND NIGHT AFTER NIGHT WE AFTERWARDS FOUND THEM TO BE FIRES THAT HAD BEEN KINDLED BY THE INDIANS AMONG THE TULARES	15.94
1746-143015-0000.flac	THE LUCK OF ROARING CAMP THERE WAS COMMOTION IN ROARING CAMP IT COULD NOT HAVE BEEN A FIGHT FOR IN EIGHTEEN FIFTY THAT WAS NOT NOVEL ENOUGH TO HAVE CALLED TOGETHER THE ENTIRE SETTLEMENT	13.73
1746-143015-0001.flac	THE DITCHES AND CLAIMS WERE NOT ONLY DESERTED BUT TUTTLE'S GROCERY HAD CONTRIBUTED ITS GAMBLERS WHO IT WILL BE REMEMBERED CALMLY CONTINUED THEIR GAME THE DAY THAT FRENCH PETE AND KANAKA JOE SHOT EACH OTHER TO DEATH	12.915
1746-143015-0002.flac	THE WHOLE CAMP WAS COLLECTED BEFORE A RUDE CABIN ON THE OUTER EDGE OF THE CLEARING	5.65
1746-143015-0003.flac	BUT THE NAME OF A WOMAN WAS FREQUENTLY REPEATED IT WAS A NAME FAMILIAR ENOUGH IN THE CAMP CHEROKEE SAL PERHAPS THE LESS SAID OF HER THE BETTER SHE WAS A COARSE AND IT IS TO BE FEARED A VERY SINFUL WOMAN	14.565
1746-143015-0004.flac	WHEN SHE MOST NEEDED THE MINISTRATION OF HER OWN SEX DISSOLUTE ABANDONED AND IRRECLAIMABLE SHE WAS YET SUFFERING A MARTYRDOM HARD ENOUGH TO BEAR EVEN WHEN VEILED BY SYMPATHIZING WOMANHOOD	13.47
1746-143015-0005.flac	BUT NOW TERRIBLE IN HER LONELINESS THE PRIMAL CURSE HAD COME TO HER IN THAT ORIGINAL ISOLATION WHICH MUST HAVE MADE THE PUNISHMENT OF THE FIRST TRANSGRESSION SO DREADFUL IT WAS PERHAPS PART OF THE EXPIATION OF HER SIN	15.34
1746-143015-0006.flac	THAT AT A MOMENT WHEN SHE MOST LACKED HER SEX'S INTUITIVE TENDERNESS AND CARE	4.76
1746-143015-0007.flac	SANDY TIPTON THOUGHT IT WAS ROUGH ON SAL AND IN THE CONTEMPLATION OF HER CONDITION FOR A MOMENT ROSE SUPERIOR TO THE FACT THAT HE HAD AN ACE AND TWO BOWERS IN HIS SLEEVE IT WILL BE SEEN ALSO THAT THE SITUATION WAS NOVEL	14.81
1746-143015-0008.flac	DEATHS WERE BY NO MEANS UNCOMMON IN ROARING CAMP BUT A BIRTH WAS A NEW THING PEOPLE HAD BEEN DISMISSED THE CAMP EFFECTIVELY FINALLY AND WITH NO POSSIBILITY OF RETURN BUT THIS WAS THE FIRST TIME THAT ANYBODY HAD BEEN INTRODUCED A B INITIO	15.875
1746-143015-0009.flac	HENCE THE EXCITEMENT YOU GO IN THERE STUMPY SAID A PROMINENT CITIZEN KNOWN AS KENTUCK ADDRESSING ONE OF THE LOUNGERS GO IN THERE AND SEE WHAT YOU KIN DO YOU'VE HAD EXPERIENCE IN THEM THINGS	13.045
1746-143015-0010.flac	PERHAPS THERE WAS A FITNESS IN THE SELECTION STUMPY IN OTHER CLIMES HAD BEEN THE PUTATIVE HEAD OF TWO FAMILIES IN FACT IT WAS OWING TO SOME LEGAL INFORMALITY IN THESE PROCEEDINGS THAT ROARING CAMP A CITY OF REFUGE	14.1
1746-143015-0011.flac	WAS INDEBTED TO HIS COMPANY THE CROWD APPROVED THE CHOICE AND STUMPY WAS WISE ENOUGH TO BOW TO THE MAJORITY THE DOOR CLOSED ON THE EXTEMPORE SURGEON AND MIDWIFE AND ROARING CAMP SAT DOWN OUTSIDE SMOKED ITS PIPE AND AWAITED THE ISSUE	16.33
8148-286229-0000.flac	I WAS JUST THINKING ABOUT GETTING UP WHEN HE CAME INTO MY ROOM HE LOOKED AT ME IN HORROR MY DEAR FELLOW HE SAID AND YOU HAVEN'T EVEN PACKED YOU'LL BE LATE HERE GET UP AND I'LL PACK FOR YOU WHILE YOU DRESS DO I SAID BRIEFLY FIRST OF ALL WHAT CLOTHES ARE YOU GOING TO TRAVEL IN	16.495
8148-286229-0001.flac	THERE WAS NO HELP FOR IT I SAT UP IN BED AND DIRECTED OPERATIONS RIGHT SAID HERBERT NOW WHAT ABOUT YOUR RETURN TICKET YOU MUSTN'T FORGET THAT YOU REMIND ME OF A LITTLE STORY I SAID I'LL TELL IT YOU WHILE YOU PACK THAT WILL BE NICE FOR YOU	15.5449375
8148-286229-0002.flac	ONCE UPON A TIME I LOST MY RETURN TICKET AND I HAD TO PAY TWO POUNDS FOR ANOTHER AND A MONTH AFTERWARDS I MET A MAN A MAN LIKE YOU WHO KNOWS ALL ABOUT TICKETS AND HE SAID YOU COULD HAVE GOT THE MONEY BACK IF YOU HAD APPLIED AT ONCE SO I SAID	14.6300625
8148-286229-0003.flac	BUT UNFORTUNATELY IT WAS TOO LATE NO UNFORTUNATELY IT WASN'T HE GOT THE TWO POUNDS THE MOST EXPENSIVE CIGARETTE I'VE EVER SMOKED WELL THAT JUST SHOWS YOU SAID HERBERT HERE'S YOUR TICKET PUT IT IN YOUR WAISTCOAT POCKET NOW	15.475
8148-286229-0004.flac	BUT I HAVEN'T GOT A WAISTCOAT ON SILLY WHICH ONE ARE YOU GOING TO PUT ON I DON'T KNOW YET THIS IS A MATTER WHICH REQUIRES THOUGHT GIVE ME TIME GIVE ME AIR	11.07
8148-286229-0005.flac	HE LOOKED AT HIS WATCH AND THE TRAP STARTS IN HALF AN HOUR HELP I CRIED AND I LEAPT OUT OF BED HALF AN HOUR LATER I WAS SAYING GOOD BYE TO HERBERT I'VE HAD AN AWFULLY JOLLY TIME I SAID AND I'LL COME AGAIN YOU'VE GOT THE TICKET ALL RIGHT RATHER	15.4149375
8148-286229-0006.flac	AND I DROVE AWAY AMIDST CHEERS CHEERS OF SORROW IT WAS HALF AN HOUR'S DRIVE TO THE STATION	6.9600625
8148-286229-0007.flac	BECAUSE I HAD LEFT MY TICKET ON THE DRESSING TABLE AFTER ALL I GAVE MY LUGGAGE TO A PORTER AND WENT OFF TO THE STATION MASTER I WONDER IF YOU CAN HELP ME I SAID	9.78
8148-286229-0008.flac	WELL WE NEEDN'T WORRY ABOUT THAT I'VE LEFT IT AT HOME HE DIDN'T SEEM INTENSELY EXCITED WHAT DID YOU THINK OF DOING HE ASKED I HAD RATHER HOPED THAT YOU WOULD DO SOMETHING YOU CAN BUY ANOTHER TICKET AND GET THE MONEY BACK AFTERWARDS	14.92
8148-286229-0009.flac	YES YES BUT CAN I I'VE ONLY GOT ABOUT ONE POUND SIX	4.795
8148-286229-0010.flac	AH WELL THAT LEAVES A PENNY HA'PENNY TO BE DIVIDED BETWEEN THE PORTER THIS END LUNCH TEA THE PORTER THE OTHER END AND THE CAB I DON'T BELIEVE IT'S ENOUGH EVEN IF I GAVE IT ALL TO THE PORTER HERE THINK HOW REPROACHFULLY HE WOULD LOOK AT YOU EVER AFTERWARDS	15.635
8148-286229-0011.flac	IT WOULD HAUNT YOU THE STATION MASTER WAS EVIDENTLY MOVED HE THOUGHT FOR A MOMENT AND THEN ASKED IF I KNEW ANYBODY WHO WOULD VOUCH FOR ME I MENTIONED HERBERT CONFIDENTLY HE HAD NEVER EVEN HEARD OF HERBERT	14.63
4406-16882-0000.flac	BELONGING TO OUR GARRISON BUT NONE OF THEM WOULD STIR THOUGH ANOTHER TIME IF ANY INDIAN HAD COME TO THE DOOR THEY WERE READY TO FLY UPON HIM AND TEAR HIM DOWN THE LORD HEREBY WOULD MAKE US THE MORE ACKNOWLEDGE HIS HAND AND TO SEE THAT OUR HELP IS ALWAYS IN HIM	14.425
4406-16882-0001.flac	BUT OUT WE MUST GO THE FIRE INCREASING AND COMING ALONG BEHIND US ROARING AND THE INDIANS GAPING BEFORE US WITH THEIR GUNS SPEARS AND HATCHETS TO DEVOUR US	9.44
4406-16882-0002.flac	IN OR NEAR THE THROAT FELL DOWN DEAD WHEREAT THE INDIANS SCORNFULLY SHOUTED AND HALLOWED AND WERE PRESENTLY UPON HIM STRIPPING OFF HIS CLOTHES THE BULLETS FLYING THICK ONE WENT THROUGH MY SIDE AND THE SAME AS WOULD SEEM	13.29
4406-16882-0003.flac	THROUGH THE BOWELS AND HAND OF MY DEAR CHILD IN MY ARMS ONE OF MY ELDER SISTERS CHILDREN NAMED WILLIAM HAD THEN HIS LEG BROKEN WHICH THE INDIANS PERCEIVING THEY KNOCKED HIM ON HIS HEAD	11.07
4406-16882-0004.flac	STANDING AMAZED WITH THE BLOOD RUNNING DOWN TO OUR HEELS MY ELDEST SISTER BEING YET IN THE HOUSE AND SEEING THOSE WOEFUL SIGHTS THE INFIDELS HAULING MOTHERS ONE WAY AND CHILDREN ANOTHER AND SOME WALLOWING IN THEIR BLOOD	13.21
4406-16882-0005.flac	AND HER ELDER SON TELLING HER THAT HER SON WILLIAM WAS DEAD AND MYSELF WAS WOUNDED SHE SAID AND LORD LET ME DIE WITH THEM WHICH WAS NO SOONER SAID BUT SHE WAS STRUCK WITH A BULLET AND FELL DOWN DEAD OVER THE THRESHOLD	12.63
4406-16882-0006.flac	I HOPE SHE IS REAPING THE FRUIT OF HER GOOD LABORS BEING FAITHFUL TO THE SERVICE OF GOD IN HER PLACE IN HER YOUNGER YEARS SHE LAY UNDER MUCH TROUBLE UPON SPIRITUAL ACCOUNTS TILL IT PLEASED GOD TO MAKE THAT PRECIOUS SCRIPTURE TAKE HOLD OF HER HEART AND HE SAID UNTO ME	15.025
4406-16882-0007.flac	OH THE DOLEFUL SIGHT THAT NOW WAS TO BEHOLD AT THIS HOUSE COME BEHOLD THE WORKS OF THE LORD	5.51
4406-16882-0008.flac	AND RELATIONS LIE BLEEDING OUT THEIR HEART BLOOD UPON THE GROUND THERE WAS ONE WHO WAS CHOPPED INTO THE HEAD WITH A HATCHET AND STRIPPED NAKED	7.76
4406-16882-0009.flac	AS IF THEY WOULD HAVE TORN OUR VERY HEARTS OUT YET THE LORD BY HIS ALMIGHTY POWER PRESERVED A NUMBER OF US FROM DEATH FOR THERE WERE TWENTY FOUR OF US TAKEN ALIVE AND CARRIED CAPTIVE I HAD OFTEN BEFORE THIS SAID THAT IF THE INDIANS SHOULD COME	13.955
4406-16882-0010.flac	I SHOULD CHOOSE RATHER TO BE KILLED BY THEM THAN TAKEN ALIVE BUT WHEN IT CAME TO THE TRIAL MY MIND CHANGED THEIR GLITTERING WEAPONS SO DAUNTED MY SPIRIT THAT I CHOSE RATHER TO GO ALONG WITH THOSE AS I MAY SAY RAVENOUS BEASTS	14.22
4406-16882-0011.flac	THAN THAT MOMENT TO END MY DAYS AND THAT I MAY THE BETTER DECLARE WHAT HAPPENED TO ME DURING THAT GRIEVOUS CAPTIVITY I SHALL PARTICULARLY SPEAK OF THE SEVERAL REMOVES WE HAD UP AND DOWN THE WILDERNESS THE FIRST REMOVE NOW AWAY WE MUST GO WITH THOSE BARBAROUS CREATURES	15.45
4406-16882-0012.flac	WITH OUR BODIES WOUNDED AND BLEEDING AND OUR HEARTS NO LESS THAN OUR BODIES ABOUT A MILE WE WENT THAT NIGHT UP UPON A HILL WITHIN SIGHT OF THE TOWN WHERE THEY INTENDED TO LODGE THERE WAS HARD BY A VACANT HOUSE DESERTED BY THE ENGLISH BEFORE FOR FEAR OF THE INDIANS	16.64
7859-102518-0000.flac	THE ROMAN AND THE PERSIAN EMPIRES DRAINED OF MEN AND MONEY AND RAVAGED FROM END TO END BY EACH OTHER'S MARAUDING ARMIES SANK DOWN IN EXHAUSTION TO HEAL THEM OF THEIR DEADLY WOUNDS	13.96
7859-102518-0001.flac	NEVER BEFORE HAD EITHER POWER DEALT ITS NEIGHBOUR SUCH FEARFUL BLOWS AS IN THIS LAST STRUGGLE IN PREVIOUS WARS THE CONTEST HAD BEEN WAGED AROUND BORDER FORTRESSES AND THE PRIZE HAD BEEN THE CONQUEST OF SOME SMALL SLICE OF MARCHLAND	17.0849375
7859-102518-0002.flac	HAD STRUCK DEADLY BLOWS AT THE HEART OF EACH OTHER'S EMPIRE AND HARRIED THE INMOST PROVINCES UP TO THE GATES OF EACH OTHER'S CAPITALS THE PERSIAN HAD TURNED THE WILD HORDES OF THE AVARS LOOSE ON THRACE	13.355
7859-102518-0003.flac	THEY WERE BLEEDING AT EVERY PORE UTTERLY WEARIED AND EXHAUSTED AND DESIROUS OF NOTHING BUT A LONG INTERVAL OF PEACE TO RECOVER THEIR LOST STRENGTH PRECISELY AT THIS MOMENT A NEW AND TERRIBLE ENEMY FELL UPON THE TWO WAR WORN COMBATANTS	15.65
7859-102518-0004.flac	AND DELIVERED AN ATTACK SO VEHEMENT THAT IT WAS DESTINED TO DESTROY THE ANCIENT KINGDOM OF PERSIA AND TO SHEAR AWAY HALF THE PROVINCES OF THE ROMAN EMPIRE	10.085
7859-102518-0005.flac	THE POLITICS OF ARABIA HAD UP TO THIS TIME BEEN OF LITTLE MOMENT EITHER TO ROMAN OR PERSIAN EACH OF THEM HAD ALLIES AMONG THE ARAB TRIBES AND HAD SOMETIMES SENT AN EXPEDITION OR AN EMBASSY SOUTHWARD	13.12
7859-102518-0006.flac	INTO THE LAND BEYOND THE SYRIAN DESERT BUT NEITHER OF THEM DREAMED THAT THE SCATTERED AND DISUNITED TRIBES OF ARABIA WOULD EVER COMBINE OR BECOME A SERIOUS DANGER	9.975
7859-102518-0007.flac	EVENTS OF WORLD WIDE IMPORTANCE HAD BEEN TAKING PLACE IN THE ARABIAN PENINSULA FOR THE FIRST AND LAST TIME IN HISTORY THERE HAD ARISEN AMONG THE ARABS ONE OF THOSE WORLD COMPELLING MINDS THAT ARE DESTINED TO TURN ASIDE THE CURRENT OF EVENTS	15.71
7859-102518-0008.flac	INTO NEW CHANNELS AND CHANGE THE FACE OF WHOLE CONTINENTS MAHOMET THAT STRANGEST OF MORAL ENIGMAS PROPHET AND SEER FANATIC AND IMPOSTOR WAS DEVELOPING HIS CAREER ALL THROUGH THE YEARS OF THE PERSIAN WAR	15.485
7859-102518-0009.flac	BY AN EXTRAORDINARY MIXTURE OF GENUINE ENTHUSIASM AND VULGAR CUNNING OF SELF DECEPTION AND DELIBERATE IMPOSTURE OF BENEVOLENCE AND CRUELTY OF AUSTERITY AND LICENCE HE HAD WORKED HIMSELF AND HIS CREED TO THE FRONT	14.845
7859-102518-0010.flac	THE TURBULENT POLYTHEISTS OF ARABIA HAD BY HIM BEEN CONVERTED INTO A COMPACT BAND OF FANATICS BURNING TO CARRY ALL OVER THE WORLD BY THE FORCE OF THEIR SWORDS THEIR NEW WAR CRY THAT	13.815
1938-176228-0000.flac	CHAPTER NINE THE CONTENTS OF THE PACKET I PULLED UP SHARPLY AS IF A BRAKE HAD BEEN SUDDENLY AND EVEN MERCILESSLY APPLIED TO BRING ME TO A STANDSTILL	13.875
1938-176228-0001.flac	IN FRONT OF THE WINDOW I STOOD SHIVERING A SHOWER HAD RECENTLY COMMENCED THE FALLING RAIN WAS BEING BLOWN BEFORE THE BREEZE I WAS IN A TERRIBLE SWEAT YET TREMULOUS AS WITH COLD COVERED WITH MUD	15.555
1938-176228-0002.flac	BRUISED AND CUT AND BLEEDING AS PITEOUS AN OBJECT AS YOU WOULD CARE TO SEE EVERY LIMB IN MY BODY ACHED EVERY MUSCLE WAS EXHAUSTED MENTALLY AND PHYSICALLY I WAS DONE	14.14
1938-176228-0003.flac	HAD I NOT BEEN HELD UP WILLY NILLY BY THE SPELL WHICH WAS UPON ME I SHOULD HAVE SUNK DOWN THEN AND THERE IN A HOPELESS HELPLESS HAPLESS HEAP BUT MY TORMENTOR WAS NOT YET AT AN END WITH ME	15.855
1938-176228-0004.flac	AS I STOOD THERE LIKE SOME BROKEN AND BEATEN HACK WAITING FOR THE WORD OF COMMAND IT CAME IT WAS AS IF SOME STRONG MAGNETIC CURRENT HAD BEEN SWITCHED ON TO ME THROUGH THE WINDOW TO DRAW ME INTO THE ROOM	15.885
1938-176228-0005.flac	OVER THE LOW WALL I WENT OVER THE SILL ONCE MORE I STOOD IN THAT CHAMBER OF MY HUMILIATION AND MY SHAME AND ONCE AGAIN I WAS CONSCIOUS OF THAT AWFUL SENSE OF THE PRESENCE OF AN EVIL THING	14.835
1938-176228-0006.flac	HOW MUCH OF IT WAS FACT AND HOW MUCH OF IT WAS THE PRODUCT OF IMAGINATION I CANNOT SAY BUT LOOKING BACK IT SEEMS TO ME THAT IT WAS AS IF I HAD BEEN TAKEN OUT OF THE CORPOREAL BODY	13.405
1938-176228-0007.flac	THERE WAS THE SOUND OF SOMETHING FLOPPING FROM OFF THE BED ON TO THE GROUND AND I KNEW THAT THE THING WAS COMING AT ME ACROSS THE FLOOR MY STOMACH QUAKED MY HEART MELTED WITHIN ME	12.145
1938-176228-0008.flac	THE VERY ANGUISH OF MY TERROR GAVE ME STRENGTH TO SCREAM AND SCREAM SOMETIMES EVEN NOW I SEEM TO HEAR THOSE SCREAMS OF MINE RINGING THROUGH THE NIGHT AND I BURY MY FACE IN THE PILLOW	13.28
1938-176228-0009.flac	AND IT IS AS THOUGH I WAS PASSING THROUGH THE VERY VALLEY OF THE SHADOW THE THING WENT BACK I COULD HEAR IT SLIPPING AND SLIDING ACROSS THE FLOOR THERE WAS SILENCE AND PRESENTLY THE LAMP WAS LIT	15.085
1938-176228-0010.flac	AND THE ROOM WAS ALL IN BRIGHTNESS THERE ON THE BED IN THE FAMILIAR ATTITUDE BETWEEN THE SHEETS HIS HEAD RESTING ON HIS HAND HIS EYES BLAZING LIKE LIVING COALS WAS THE DREADFUL CAUSE OF ALL MY AGONIES	14.79
6741-253244-0000.flac	CHAPTER SEVEN FROM HOME TO THE STREET AS THE SHADOWS OF THE GLOOMY MARCH EVENING DEEPENED ALIDA LIGHTED THE LAMP AND WAS THEN A LITTLE SURPRISED TO HEAR A KNOCK AT THE DOOR NO PRESENTIMENT OF TROUBLE CROSSED HER MIND	16.07
6741-253244-0001.flac	SHE MERELY THOUGHT THAT ONE OF HER NEIGHBORS ON THE LOWER FLOORS HAD STEPPED UP TO BORROW SOMETHING COME IN SHE CRIED AS SHE ADJUSTED THE SHADE OF THE LAMP A TALL THIN PALE WOMAN ENTERED	13.64
6741-253244-0002.flac	CARRYING A CHILD THAT WAS PARTLY HIDDEN BY A THIN SHAWL THEIR ONLY OUTER PROTECTION AGAINST THE CHILL WINDS WHICH HAD BEEN BLUSTERING ALL DAY ALIDA LOOKED AT THE STRANGER INQUIRINGLY AND KINDLY EXPECTING AN APPEAL FOR CHARITY	15.045
6741-253244-0003.flac	THE WOMAN SANK INTO A CHAIR AS IF EXHAUSTED AND FIXED HER DARK HOLLOW EYES ON MISSUS OSTROM SHE APPEARED CONSUMED BY A TERRIBLE CURIOSITY ALIDA WONDERED AT THE STRANGE CHILL OF APPREHENSION	14.99
6741-253244-0004.flac	WITH WHICH SHE ENCOUNTERED THIS GAZE IT WAS SO INTENT SO SEARCHING YET SO UTTERLY DEVOID OF A TRACE OF GOOD WILL SHE BEGAN GENTLY CAN I DO ANYTHING FOR YOU FOR A MOMENT OR TWO LONGER	15.64
6741-253244-0005.flac	THERE WAS NO RESPONSE OTHER THAN THE SAME COLD QUESTIONING SCRUTINY AS IF INSTEAD OF A SWEET FACED WOMAN SOMETHING MONSTROUSLY UNNATURAL WAS PRESENT AT LAST IN SLOW ICY UTTERANCE CAME THE WORDS	16.26
6741-253244-0006.flac	SO YOU ARE HER IS THIS WOMAN INSANE THOUGHT ALIDA WHY ELSE DOES SHE LOOK AT ME SO OH THAT WILSON WOULD COME	12.34
6741-253244-0007.flac	I'M SORRY FOR YOU MY GOOD WOMAN SHE BEGAN KINDLY YOU ARE LABORING UNDER SOME MISTAKE MY HUSBAND YOUR HUSBAND EXCLAIMED THE STRANGER WITH AN INDESCRIBABLE ACCENT OF SCORN AND REPROACH YES	15.605
6741-253244-0008.flac	REPLIED ALIDA WITH QUIET DIGNITY MY HUSBAND WILL BE HOME SOON AND HE WILL PROTECT ME YOU HAVE NO RIGHT TO ENTER MY ROOMS AND ACT AS YOU DO IF YOU ARE SICK AND IN TROUBLE	12.01
6741-253244-0009.flac	YOUR HUSBAND BY LAWFUL MARRIAGE BY MY PASTOR WE'LL SOON SEE HOW LAWFUL IT WAS REPLIED THE WOMAN WITH A BITTER LAUGH I'D LIKE YOU TO TELL ME HOW OFTEN A MAN CAN BE MARRIED LAWFULLY	15.265
6741-253244-0010.flac	WHAT DO YOU MEAN CRIED ALIDA WITH A SUDDEN FLASH IN HER BLUE EYES THEN AS IF REPROACHING HERSELF SHE ADDED KINDLY PARDON ME I SEE YOU ARE NOT WELL	12.065
248-130644-0000.flac	IT WOULD BE A LITTLE HARD TO BLAME THE RECTOR OF PENNICOTE THAT IN THE COURSE OF LOOKING AT THINGS FROM EVERY POINT OF VIEW HE LOOKED AT GWENDOLEN AS A GIRL LIKELY TO MAKE A BRILLIANT MARRIAGE	11.23
248-130644-0001.flac	WHY SHOULD HE BE EXPECTED TO DIFFER FROM HIS CONTEMPORARIES IN THIS MATTER AND WISH HIS NIECE A WORSE END OF HER CHARMING MAIDENHOOD THAN THEY WOULD APPROVE AS THE BEST POSSIBLE	11.65
248-130644-0002.flac	IT IS RATHER TO BE SET DOWN TO HIS CREDIT THAT HIS FEELINGS ON THE SUBJECT WERE ENTIRELY GOOD NATURED AND IN CONSIDERING THE RELATION OF MEANS TO ENDS IT WOULD HAVE BEEN MERE FOLLY TO HAVE BEEN GUIDED BY THE EXCEPTIONAL AND IDYLLIC	15.005
